date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:03%20GMT	https://infobloom.site/?p=798	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index8ae4.html	(from https://infobloom.site/are-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present/)
19:51:04	2899/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:03%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fare-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed6cb4.json	(from https://infobloom.site/are-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present/)
19:51:06	3029/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:04%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fare-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed0dfa	(from https://infobloom.site/are-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present/)
19:51:07	65867/65867	---M--	200	added ('OK')	image/jpeg	etag:%22628a1170-1014b%22	https://infobloom.site/wp-content/uploads/2022/05/GYI3RRAWCNIGTFT7JCBFE2GBPI.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/GYI3RRAWCNIGTFT7JCBFE2GBPI.jpg	(from https://infobloom.site/are-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present/)
19:51:07	16908/16908	---M--	200	added ('OK')	image/jpeg	etag:%22628a116f-420c%22	https://infobloom.site/wp-content/uploads/2022/05/1653215599_701_Are-you-a-BBVA-customer-Beware-of-these-messages-because.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653215599_701_Are-you-a-BBVA-customer-Beware-of-these-messages-because.jpg	(from https://infobloom.site/are-you-a-bbva-customer-beware-of-these-messages-because-they-are-a-scam-to-get-hold-of-your-account-present/)
19:51:08	3809/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:07%20GMT	https://infobloom.site/wp-json/wp/v2/posts/793	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/793.json	(from https://infobloom.site/fake-stores-imposters-and-other-online-shopping-scams/)
19:51:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:08%20GMT	https://infobloom.site/?p=793	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index01f7.html	(from https://infobloom.site/fake-stores-imposters-and-other-online-shopping-scams/)
19:51:09	2639/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:08%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Ffake-stores-imposters-and-other-online-shopping-scams%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5852.json	(from https://infobloom.site/fake-stores-imposters-and-other-online-shopping-scams/)
19:51:10	2769/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:09%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Ffake-stores-imposters-and-other-online-shopping-scams%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedde21	(from https://infobloom.site/fake-stores-imposters-and-other-online-shopping-scams/)
19:51:10	2020/2020	---M--	200	added ('OK')	image/png	etag:%226289f443-7e4%22	https://infobloom.site/wp-content/uploads/2022/05/aarp_50x50.imgcache.rev547483b2b6bdf8d706b868cad119ac48.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/aarp_50x50.imgcache.rev547483b2b6bdf8d706b868cad119ac48.png	(from https://infobloom.site/fake-stores-imposters-and-other-online-shopping-scams/)
19:51:11	6365/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:11%20GMT	https://infobloom.site/wp-json/wp/v2/posts/791	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/791.json	(from https://infobloom.site/do-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert/)
19:51:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:11%20GMT	https://infobloom.site/?p=791	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index106b.html	(from https://infobloom.site/do-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert/)
19:51:12	2675/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:11%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fdo-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed7876.json	(from https://infobloom.site/do-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert/)
19:51:13	2805/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:12%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fdo-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed1148	(from https://infobloom.site/do-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert/)
19:51:14	121523/121523	---M--	200	added ('OK')	image/jpeg	etag:%226289ea8b-1dab3%22	https://infobloom.site/wp-content/uploads/2022/05/celulares-dinero-smartphone-cnn.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/celulares-dinero-smartphone-cnn.jpg	(from https://infobloom.site/do-not-fall-this-is-the-telephone-scam-that-has-ecuador-on-alert/)
19:51:15	5239/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:14%20GMT	https://infobloom.site/wp-json/wp/v2/posts/786	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/786.json	(from https://infobloom.site/valve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why/)
19:51:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:15%20GMT	https://infobloom.site/?p=786	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index4ab5.html	(from https://infobloom.site/valve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why/)
19:51:16	2858/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:15%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fvalve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedc186.json	(from https://infobloom.site/valve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why/)
19:51:17	2988/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:16%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fvalve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedaa4f	(from https://infobloom.site/valve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why/)
19:51:18	90957/90957	---M--	200	added ('OK')	image/jpeg	etag:%226289cf75-1634d%22	https://infobloom.site/wp-content/uploads/2022/05/gabe-newell-banned-nfts-from-steam-due-to-sketchy-behavior-a_rz6f.1200.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/gabe-newell-banned-nfts-from-steam-due-to-sketchy-behavior-a_rz6f.1200.jpg	(from https://infobloom.site/valve-makes-a-firm-decision-on-nfts-and-cryptocurrencies-on-steam-and-gabe-newell-explains-why/)
19:51:18	9765/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:18%20GMT	https://infobloom.site/wp-json/wp/v2/posts/784	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/784.json	(from https://infobloom.site/is-this-how-the-open-english-scam-works/)
19:51:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:18%20GMT	https://infobloom.site/?p=784	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexf9ae.html	(from https://infobloom.site/is-this-how-the-open-english-scam-works/)
19:51:19	2528/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:18%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fis-this-how-the-open-english-scam-works%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed8543.json	(from https://infobloom.site/is-this-how-the-open-english-scam-works/)
19:51:20	2658/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:19%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fis-this-how-the-open-english-scam-works%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed1f54	(from https://infobloom.site/is-this-how-the-open-english-scam-works/)
19:51:21	28125/28125	---M--	200	added ('OK')	image/jpeg	etag:%2262899aa3-6ddd%22	https://infobloom.site/wp-content/uploads/2022/05/open-english.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/open-english.jpg	(from https://infobloom.site/is-this-how-the-open-english-scam-works/)
19:51:22	5620/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:21%20GMT	https://infobloom.site/wp-json/wp/v2/posts/781	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/781.json	(from https://infobloom.site/is-bitcoin-safe-invest-is-reliable-or-a-scam/)
19:51:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:23%20GMT	https://infobloom.site/?p=781	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index4aec.html	(from https://infobloom.site/is-bitcoin-safe-invest-is-reliable-or-a-scam/)
19:51:24	2564/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:23%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fis-bitcoin-safe-invest-is-reliable-or-a-scam%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed0161.json	(from https://infobloom.site/is-bitcoin-safe-invest-is-reliable-or-a-scam/)
19:51:26	2694/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:24%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fis-bitcoin-safe-invest-is-reliable-or-a-scam%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed4981	(from https://infobloom.site/is-bitcoin-safe-invest-is-reliable-or-a-scam/)
19:51:27	86579/86579	---M--	200	added ('OK')	image/jpeg	etag:%22628981cb-15233%22	https://infobloom.site/wp-content/uploads/2022/05/Bitcoin-es-Seguro.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/Bitcoin-es-Seguro.jpg	(from https://infobloom.site/is-bitcoin-safe-invest-is-reliable-or-a-scam/)
19:51:27	7224/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:27%20GMT	https://infobloom.site/wp-json/wp/v2/posts/775	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/775.json	(from https://infobloom.site/nfts-or-how-to-collect-on-the-internet/)
19:51:28	2535/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:28%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fnfts-or-how-to-collect-on-the-internet%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed6128.json	(from https://infobloom.site/nfts-or-how-to-collect-on-the-internet/)
19:51:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:28%20GMT	https://infobloom.site/?p=775	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index6289.html	(from https://infobloom.site/nfts-or-how-to-collect-on-the-internet/)
19:51:30	2665/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:28%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fnfts-or-how-to-collect-on-the-internet%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embeda101	(from https://infobloom.site/nfts-or-how-to-collect-on-the-internet/)
19:51:31	48231/48231	---M--	200	added ('OK')	image/jpeg	etag:%226289416b-bc67%22	https://infobloom.site/wp-content/uploads/2022/05/580452678_184833333_600x315.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/580452678_184833333_600x315.jpg	(from https://infobloom.site/nfts-or-how-to-collect-on-the-internet/)
19:51:32	3594/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:31%20GMT	https://infobloom.site/wp-json/wp/v2/posts/758	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/758.json	(from https://infobloom.site/visa-introduces-nft-program-to-help-creators-build-their-business/)
19:51:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:32%20GMT	https://infobloom.site/?p=758	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexd4c3.html	(from https://infobloom.site/visa-introduces-nft-program-to-help-creators-build-their-business/)
19:51:33	2716/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:32%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fvisa-introduces-nft-program-to-help-creators-build-their-business%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed42ad.json	(from https://infobloom.site/visa-introduces-nft-program-to-help-creators-build-their-business/)
19:51:34	2846/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:33%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fvisa-introduces-nft-program-to-help-creators-build-their-business%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed0d34	(from https://infobloom.site/visa-introduces-nft-program-to-help-creators-build-their-business/)
19:51:35	9971/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:35%20GMT	https://infobloom.site/wp-json/wp/v2/posts/756	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/756.json	(from https://infobloom.site/common-scams-uscis/)
19:51:36	186736/186736	---M--	200	added ('OK')	image/jpeg	etag:%2262892abe-2d970%22	https://infobloom.site/wp-content/uploads/2022/05/visa-rachete-la-plateforme-bancaire-tink-pour-1-8-milliard-de-dollars_rsz.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/visa-rachete-la-plateforme-bancaire-tink-pour-1-8-milliard-de-dollars_rsz.jpg	(from https://infobloom.site/visa-introduces-nft-program-to-help-creators-build-their-business/)
19:51:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:36%20GMT	https://infobloom.site/?p=756	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index79e7.html	(from https://infobloom.site/common-scams-uscis/)
19:51:36	2450/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:36%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fcommon-scams-uscis%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedd2be.json	(from https://infobloom.site/common-scams-uscis/)
19:51:38	2580/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:51:37%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fcommon-scams-uscis%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5a05	(from https://infobloom.site/common-scams-uscis/)
19:51:39	66178/66178	---M--	200	added ('OK')	image/png	etag:%226288cbf9-10282%22	https://infobloom.site/wp-content/uploads/2022/05/OPA-SM_USCISonBlue_FB_1200x627_V1.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/OPA-SM_USCISonBlue_FB_1200x627_V1.png	(from https://infobloom.site/common-scams-uscis/)
19:51:40	73628/73628	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:39%20GMT	https://infobloom.site/a-beginners-guide-to-nfts-linda-xie/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/a-beginners-guide-to-nfts-linda-xie/index.html	(from https://infobloom.site/page/14/)
19:51:41	54437/-1	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:39%20GMT	https://infobloom.site/what-are-nfts-and-how-are-they-taxed/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/what-are-nfts-and-how-are-they-taxed/index.html	(from https://infobloom.site/page/14/)
19:51:41	58818/58818	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:39%20GMT	https://infobloom.site/legal-implications-of-nfts/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/legal-implications-of-nfts/index.html	(from https://infobloom.site/page/14/)
19:51:41	55101/-1	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:39%20GMT	https://infobloom.site/what-are-nfts-the-last-attempt-to-open-doors-to-the-internet-field/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/what-are-nfts-the-last-attempt-to-open-doors-to-the-internet-field/index.html	(from https://infobloom.site/page/14/)
19:51:42	52420/52420	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:41%20GMT	https://infobloom.site/telefonica-creates-a-collection-of-nfts-based-on-114-unique-drawings-by-ferran-adria/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/telefonica-creates-a-collection-of-nfts-based-on-114-unique-drawings-by-ferran-adria/index.html	(from https://infobloom.site/page/14/)
19:51:42	51817/-1	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:41%20GMT	https://infobloom.site/avoid-immigration-scams/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/avoid-immigration-scams/index.html	(from https://infobloom.site/page/14/)
19:51:42	61124/61124	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:41%20GMT	https://infobloom.site/what-are-financial-frauds-and-how-to-prevent-them/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/what-are-financial-frauds-and-how-to-prevent-them/index.html	(from https://infobloom.site/page/14/)
19:51:43	68719/-1	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:42%20GMT	https://infobloom.site/what-is-nft-non-fungible-tokens-guide-for-dummies/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/what-is-nft-non-fungible-tokens-guide-for-dummies/index.html	(from https://infobloom.site/page/14/)
19:51:43	4822/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:42%20GMT	https://infobloom.site/wp-json/wp/v2/posts/666	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/666.json	(from https://infobloom.site/video-game-store-itch-io-calls-nfts-a-scam/)
19:51:43	52242/-1	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:51:42%20GMT	https://infobloom.site/immediate-future-of-cryptocurrencies-and-nfts/	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/immediate-future-of-cryptocurrencies-and-nfts/index.html	(from https://infobloom.site/page/14/)
19:51:44	2601/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:51:43%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fvideo-game-store-itch-io-calls-nfts-a-scam%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5d9a.json	(from https://infobloom.site/video-game-store-itch-io-calls-nfts-a-scam/)
19:51:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:51:43%20GMT	https://infobloom.site/?p=666	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index197a.html	(from https://infobloom.site/video-game-store-itch-io-calls-nfts-a-scam/)
